strategy_id,strategy_bits,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,yf,z1,z2,z3,zf,status,local_loop_equations,max_local_loop_probability,max_local_equation_residual,cost_purchase,cost_part_inspection,cost_semi_inspection,cost_final_inspection,cost_semi_assembly,cost_final_assembly,cost_semi_disassembly,cost_final_disassembly,cost_replacement_loss,expected_part_inspections,expected_semi_inspections,expected_final_inspections,expected_semi_assemblies,expected_final_assemblies,expected_semi_disassemblies,expected_final_disassemblies,expected_replacements,expected_part_inspections_1,expected_part_inspections_2,expected_part_inspections_3,expected_part_inspections_4,expected_part_inspections_5,expected_part_inspections_6,expected_part_inspections_7,expected_part_inspections_8,expected_total_cost,expected_profit,one_pass_success_no_inspection,factory_defect_rate
14448,0000111000011100,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,7.723290606088045e-17,173.2255082438634,11.758685162249007,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.890713171456566,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1547691898716845,2.8679719907924404,2.8679719907924404,0.0,283.06883549121386,-83.06883549121386,0.2824295364810001,0.0
14449,1000111000011100,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,156.41919237781966,13.163991437737302,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,2.581174791713196,0.0,0.0,0.0,2.8392922708845156,2.581174791713196,2.581174791713196,0.0,257.85936169214824,-57.85936169214824,0.2824295364810001,0.0
14450,0100111000011100,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7309852725906767e-16,157.9678972528476,13.163991437737302,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,0.0,2.581174791713196,0.0,0.0,2.8392922708845156,2.581174791713196,2.581174791713196,0.0,259.4080665671762,-59.408066567176206,0.2824295364810001,0.0
14451,1100111000011100,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,7.723290606088045e-17,142.63571899007118,14.402955337759634,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.079898025217759,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,2.555363043796064,2.3230573125418763,0.0,0.0,2.555363043796064,2.3230573125418763,2.3230573125418763,0.0,236.487234416763,-36.48723441676299,0.2824295364810001,0.0
14452,0010111000011100,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,159.00036716953286,15.745166229450497,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,0.0,0.0,2.581174791713196,0.0,2.8392922708845156,2.581174791713196,2.581174791713196,0.0,263.02171127557466,-63.02171127557466,0.2824295364810001,0.0
14453,1010111000011100,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,7.723290606088045e-17,143.56494191508796,16.726012650301513,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.079898025217759,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,2.555363043796064,0.0,2.3230573125418763,0.0,2.555363043796064,2.3230573125418763,2.3230573125418763,0.0,239.73951465432168,-39.73951465432168,0.2824295364810001,0.0
14454,0110111000011100,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,7.723290606088045e-17,144.95877630261307,16.726012650301513,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.079898025217759,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,0.0,2.555363043796064,2.3230573125418763,0.0,2.555363043796064,2.3230573125418763,2.3230573125418763,0.0,241.13334904184677,-41.13334904184677,0.2824295364810001,0.0
14455,1110111000011100,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.4685589999999997,1.7671503183206688e-16,130.8810489886093,17.562313282816586,0.0,11.290058538953518,45.160234155814074,15.053411385271358,0.0,0.0,0.0,13.38081012024121,0.0,1.8816764231589198,5.645029269476759,1.8816764231589198,0.0,0.0,0.0,2.508901897545227,2.2998267394164578,2.0907515812876887,0.0,2.2998267394164578,2.0907515812876887,2.0907515812876887,0.0,219.94706635146485,-19.947066351464855,0.2824295364810001,0.0
14456,0001111000011100,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7671503183206688e-16,156.41919237781966,13.68022639607994,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,11.099051604366744,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,0.0,0.0,0.0,3.0974097500558355,2.8392922708845156,2.581174791713196,2.581174791713196,0.0,258.37559665049093,-58.375596650490934,0.2824295364810001,0.0
14457,1001111000011100,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,141.2418846025461,14.63526106901382,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.312203756471945,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,2.3230573125418763,0.0,0.0,2.787668775050252,2.555363043796064,2.3230573125418763,2.3230573125418763,0.0,235.3257057604921,-35.3257057604921,0.2824295364810001,0.0
14458,0101111000011100,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,142.63571899007118,14.63526106901382,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.312203756471945,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,0.0,2.3230573125418763,0.0,2.787668775050252,2.555363043796064,2.3230573125418763,2.3230573125418763,0.0,236.7195401480172,-36.71954014801719,0.2824295364810001,0.0
14459,1101111000011100,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.4685589999999997,1.7671503183206688e-16,128.79029740732162,15.471561701528898,0.0,11.290058538953518,45.160234155814074,15.053411385271358,0.0,0.0,0.0,13.38081012024121,0.0,1.8816764231589198,5.645029269476759,1.8816764231589198,0.0,0.0,0.0,2.2998267394164578,2.0907515812876887,0.0,2.508901897545227,2.2998267394164578,2.0907515812876887,2.0907515812876887,0.0,215.76556318888947,-15.765563188889473,0.2824295364810001,0.0
14460,0011111000011100,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,143.56494191508796,16.9583183815557,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.312203756471945,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,0.0,0.0,2.3230573125418763,2.787668775050252,2.555363043796064,2.3230573125418763,2.3230573125418763,0.0,239.97182038557582,-39.971820385575825,0.2824295364810001,0.0
14461,1011111000011100,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.4685589999999997,1.7671503183206688e-16,129.6265980398367,17.562313282816586,0.0,11.290058538953518,45.160234155814074,15.053411385271358,0.0,0.0,0.0,13.38081012024121,0.0,1.8816764231589198,5.645029269476759,1.8816764231589198,0.0,0.0,0.0,2.2998267394164578,0.0,2.0907515812876887,2.508901897545227,2.2998267394164578,2.0907515812876887,2.0907515812876887,0.0,218.69261540269224,-18.69261540269224,0.2824295364810001,0.0
14462,0111111000011100,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.4685589999999997,1.7671503183206688e-16,130.8810489886093,17.562313282816586,0.0,11.290058538953518,45.160234155814074,15.053411385271358,0.0,0.0,0.0,13.38081012024121,0.0,1.8816764231589198,5.645029269476759,1.8816764231589198,0.0,0.0,0.0,0.0,2.2998267394164578,2.0907515812876887,2.508901897545227,2.2998267394164578,2.0907515812876887,2.0907515812876887,0.0,219.94706635146485,-19.947066351464855,0.2824295364810001,0.0
14463,1111111000011100,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.4095099999999997,1.7671503183206688e-16,118.16927937438015,18.064093662325632,0.0,10.161052685058166,40.644210740232666,13.548070246744222,0.0,0.0,0.0,14.300740816007794,0.0,1.6935087808430278,5.080526342529083,1.6935087808430278,0.0,0.0,0.0,2.258011707790704,2.069844065474812,1.8816764231589198,2.258011707790704,2.069844065474812,1.8816764231589198,1.8816764231589198,0.0,200.58670670874085,-0.5867067087408486,0.2824295364810001,0.0
14464,0000000100011100,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6861894039099998,1.1328386788304838e-17,208.19352229456229,7.0814123229442965,0.0,19.1198132719496,76.4792530877984,25.493084362599465,0.0,0.0,0.0,3.5407061614721482,0.0,3.186635545324933,9.5599066359748,3.186635545324933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5407061614721482,336.36708533985404,-136.36708533985404,0.2824295364810001,0.0
14465,1000000100011100,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,4.54182146437564e-17,188.01149717417107,9.5599066359748,0.0,17.207831944754638,68.83132777901855,22.94377592633952,0.0,0.0,0.0,6.373271090649867,0.0,2.86797199079244,8.603915972377319,2.86797199079244,0.0,0.0,0.0,3.1866355453249335,0.0,0.0,0.0,0.0,0.0,0.0,3.1866355453249335,306.5543394602586,-106.55433946025857,0.2824295364810001,0.0
14466,0100000100011100,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,1.7309852725906767e-16,189.923478501366,9.5599066359748,0.0,17.207831944754638,68.83132777901855,22.94377592633952,0.0,0.0,0.0,6.373271090649867,0.0,2.86797199079244,8.603915972377319,2.86797199079244,0.0,0.0,0.0,0.0,3.1866355453249335,0.0,0.0,0.0,0.0,0.0,3.1866355453249335,308.4663207874535,-108.46632078745353,0.2824295364810001,0.0
14467,1100000100011100,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,7.723290606088045e-17,171.50472504938793,11.758685162249007,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.890713171456566,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,3.1547691898716845,2.8679719907924404,0.0,0.0,0.0,0.0,0.0,2.8679719907924404,281.3480522967384,-81.34805229673839,0.2824295364810001,0.0
14468,0010000100011100,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,4.085950908471765e-17,191.19813271949602,12.746542181299734,0.0,17.207831944754638,68.83132777901855,22.94377592633952,0.0,0.0,0.0,6.373271090649867,0.0,2.86797199079244,8.603915972377319,2.86797199079244,0.0,0.0,0.0,0.0,0.0,3.1866355453249335,0.0,0.0,0.0,0.0,3.1866355453249335,312.92761055090847,-112.92761055090847,0.2824295364810001,0.0
14469,1010000100011100,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,7.723290606088045e-17,172.65191384570488,14.626657153041448,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.890713171456566,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,3.1547691898716845,0.0,2.8679719907924404,0.0,0.0,0.0,0.0,2.8679719907924404,285.36321308384777,-85.36321308384777,0.2824295364810001,0.0
14470,0110000100011100,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,7.723290606088045e-17,174.37269704018036,14.626657153041448,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.890713171456566,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,0.0,3.1547691898716845,2.8679719907924404,0.0,0.0,0.0,0.0,2.8679719907924404,287.08399627832324,-87.08399627832324,0.2824295364810001,0.0
14471,1110000100011100,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7671503183206688e-16,157.45166229450493,16.261401187793137,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,11.099051604366744,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,3.0974097500558355,2.8392922708845156,2.581174791713196,0.0,0.0,0.0,0.0,2.581174791713196,261.98924135888933,-61.98924135888933,0.2824295364810001,0.0
14472,0001000100011100,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,4.54182146437564e-17,188.01149717417107,9.5599066359748,0.0,17.207831944754638,68.83132777901855,22.94377592633952,0.0,0.0,0.0,6.373271090649867,0.0,2.86797199079244,8.603915972377319,2.86797199079244,0.0,0.0,0.0,0.0,0.0,0.0,3.1866355453249335,0.0,0.0,0.0,3.1866355453249335,306.5543394602586,-106.55433946025857,0.2824295364810001,0.0
14473,1001000100011100,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.8576148067437958e-17,169.78394185491246,11.471887963169761,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.60391597237732,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,2.8679719907924404,0.0,0.0,2.8679719907924404,0.0,0.0,0.0,2.8679719907924404,279.3404719031837,-79.3404719031837,0.2824295364810001,0.0
14474,0101000100011100,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.7309852725906767e-16,171.50472504938793,11.471887963169761,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.60391597237732,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,0.0,2.8679719907924404,0.0,2.8679719907924404,0.0,0.0,0.0,2.8679719907924404,281.0612550976591,-81.06125509765911,0.2824295364810001,0.0
14475,1101000100011100,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,154.87048750279172,13.163991437737302,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,2.8392922708845156,2.581174791713196,0.0,2.581174791713196,0.0,0.0,0.0,2.581174791713196,256.31065681712033,-56.31065681712033,0.2824295364810001,0.0
14476,0011000100011100,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,2.5170452142317695e-17,172.65191384570488,14.3398599539622,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.60391597237732,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,0.0,0.0,2.8679719907924404,2.8679719907924404,0.0,0.0,0.0,2.8679719907924404,285.0764158847685,-85.0764158847685,0.2824295364810001,0.0
14477,1011000100011100,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,155.90295741947705,15.745166229450497,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,2.8392922708845156,0.0,2.581174791713196,2.581174791713196,0.0,0.0,0.0,2.581174791713196,259.92430152551884,-59.92430152551884,0.2824295364810001,0.0
14478,0111000100011100,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,157.45166229450493,15.745166229450497,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,0.0,2.8392922708845156,2.581174791713196,2.581174791713196,0.0,0.0,0.0,2.581174791713196,261.47300640054675,-61.47300640054675,0.2824295364810001,0.0
14479,1111000100011100,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,142.17110752756284,16.958318381555696,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.312203756471945,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,2.787668775050252,2.555363043796064,2.3230573125418763,2.3230573125418763,0.0,0.0,0.0,2.3230573125418763,238.57798599805074,-38.577985998050735,0.2824295364810001,0.0
14480,0000100100011100,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,1.7309852725906767e-16,189.923478501366,9.5599066359748,0.0,17.207831944754638,68.83132777901855,22.94377592633952,0.0,0.0,0.0,6.373271090649867,0.0,2.86797199079244,8.603915972377319,2.86797199079244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1866355453249335,0.0,0.0,3.1866355453249335,308.4663207874535,-108.46632078745353,0.2824295364810001,0.0
14481,1000100100011100,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.7309852725906767e-16,171.50472504938793,11.471887963169761,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.60391597237732,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,2.8679719907924404,0.0,0.0,0.0,2.8679719907924404,0.0,0.0,2.8679719907924404,281.0612550976591,-81.06125509765911,0.2824295364810001,0.0
14482,0100100100011100,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.7309852725906767e-16,173.2255082438634,11.471887963169761,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.60391597237732,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,0.0,2.8679719907924404,0.0,0.0,2.8679719907924404,0.0,0.0,2.8679719907924404,282.78203829213464,-82.78203829213464,0.2824295364810001,0.0
14483,1100100100011100,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7309852725906767e-16,156.41919237781966,13.163991437737302,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,2.8392922708845156,2.581174791713196,0.0,0.0,2.581174791713196,0.0,0.0,2.581174791713196,257.85936169214824,-57.85936169214824,0.2824295364810001,0.0
14484,0010100100011100,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.7309852725906767e-16,174.37269704018036,14.3398599539622,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.60391597237732,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,0.0,0.0,2.8679719907924404,0.0,2.8679719907924404,0.0,0.0,2.8679719907924404,286.797199079244,-86.79719907924402,0.2824295364810001,0.0
14485,1010100100011100,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7309852725906767e-16,157.45166229450493,15.745166229450497,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,2.8392922708845156,0.0,2.581174791713196,0.0,2.581174791713196,0.0,0.0,2.581174791713196,261.47300640054675,-61.47300640054675,0.2824295364810001,0.0
14486,0110100100011100,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7309852725906767e-16,159.00036716953286,15.745166229450497,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,0.0,2.8392922708845156,2.581174791713196,0.0,2.581174791713196,0.0,0.0,2.581174791713196,263.02171127557466,-63.02171127557466,0.2824295364810001,0.0
14487,1110100100011100,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,143.56494191508793,16.958318381555696,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.312203756471945,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,2.787668775050252,2.555363043796064,2.3230573125418763,0.0,2.3230573125418763,0.0,0.0,2.3230573125418763,239.97182038557582,-39.971820385575825,0.2824295364810001,0.0
14488,0001100100011100,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,7.723290606088045e-17,171.50472504938793,11.758685162249007,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.890713171456566,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,0.0,0.0,0.0,3.1547691898716845,2.8679719907924404,0.0,0.0,2.8679719907924404,281.3480522967384,-81.34805229673839,0.2824295364810001,0.0
14489,1001100100011100,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,154.87048750279172,13.163991437737302,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,2.581174791713196,0.0,0.0,2.8392922708845156,2.581174791713196,0.0,0.0,2.581174791713196,256.31065681712033,-56.31065681712033,0.2824295364810001,0.0
14490,0101100100011100,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7309852725906767e-16,156.41919237781966,13.163991437737302,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,0.0,2.581174791713196,0.0,2.8392922708845156,2.581174791713196,0.0,0.0,2.581174791713196,257.85936169214824,-57.85936169214824,0.2824295364810001,0.0
14491,1101100100011100,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,7.723290606088045e-17,141.2418846025461,14.402955337759636,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.079898025217759,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,2.555363043796064,2.3230573125418763,0.0,2.555363043796064,2.3230573125418763,0.0,0.0,2.3230573125418763,235.0934000292379,-35.0934000292379,0.2824295364810001,0.0
14492,0011100100011100,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,157.45166229450493,15.745166229450497,0.0,13.938343875251258,55.75337550100503,18.58445850033501,0.0,0.0,0.0,10.582816646024105,0.0,2.3230573125418763,6.969171937625629,2.3230573125418763,0.0,0.0,0.0,0.0,0.0,2.581174791713196,2.8392922708845156,2.581174791713196,0.0,0.0,2.581174791713196,261.47300640054675,-61.47300640054675,0.2824295364810001,0.0
14493,1011100100011100,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,7.723290606088045e-17,142.17110752756284,16.72601265030151,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.079898025217759,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,2.555363043796064,0.0,2.3230573125418763,2.555363043796064,2.3230573125418763,0.0,0.0,2.3230573125418763,238.34568026679653,-38.345680266796535,0.2824295364810001,0.0
14494,0111100100011100,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,7.723290606088045e-17,143.56494191508793,16.72601265030151,0.0,12.544509487726131,50.178037950904525,16.72601265030151,0.0,0.0,0.0,12.079898025217759,0.0,2.0907515812876887,6.272254743863066,2.0907515812876887,0.0,0.0,0.0,0.0,2.555363043796064,2.3230573125418763,2.555363043796064,2.3230573125418763,0.0,0.0,2.3230573125418763,239.73951465432162,-39.739514654321624,0.2824295364810001,0.0
14495,1111100100011100,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.4685589999999997,1.7671503183206688e-16,129.6265980398367,17.56231328281659,0.0,11.290058538953518,45.160234155814074,15.053411385271358,0.0,0.0,0.0,13.38081012024121,0.0,1.8816764231589198,5.645029269476759,1.8816764231589198,0.0,0.0,0.0,2.508901897545227,2.2998267394164578,2.0907515812876887,2.2998267394164578,2.0907515812876887,0.0,0.0,2.0907515812876887,218.69261540269224,-18.69261540269224,0.2824295364810001,0.0
14496,0000010100011100,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,4.085950908471765e-17,191.19813271949602,12.746542181299734,0.0,17.207831944754638,68.83132777901855,22.94377592633952,0.0,0.0,0.0,6.373271090649867,0.0,2.86797199079244,8.603915972377319,2.86797199079244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1866355453249335,0.0,3.1866355453249335,312.92761055090847,-112.92761055090847,0.2824295364810001,0.0
14497,1000010100011100,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,2.5170452142317695e-17,172.65191384570488,14.3398599539622,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.60391597237732,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,2.8679719907924404,0.0,0.0,0.0,0.0,2.8679719907924404,0.0,2.8679719907924404,285.0764158847685,-85.0764158847685,0.2824295364810001,0.0
14498,0100010100011100,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.7309852725906767e-16,174.37269704018036,14.3398599539622,0.0,15.487048750279177,61.94819500111671,20.64939833370557,0.0,0.0,0.0,8.60391597237732,0.0,2.581174791713196,7.743524375139589,2.581174791713196,0.0,0.0,0.0,0.0,2.8679719907924404,0.0,0.0,0.0,2.8679719907924404,0.0,2.8679719907924404,286.797199079244,-86.79719907924402,0.2824295364810001,0.0
