p1,kappa,N_max,h_accept,h_reject,feasible_terminal_count
0.13,2.0,1646,-1.2512917986064949,1.8903717578961645,0
0.13,2.0,1936,-1.2512917986064949,1.8903717578961645,0
0.13,2.0,484,-1.2512917986064949,2.3903717578961645,0
0.13,2.0,774,-1.2512917986064949,2.3903717578961645,0
0.13,2.0,968,-1.2512917986064949,2.3903717578961645,0
0.13,2.0,1065,-1.2512917986064949,2.3903717578961645,0
0.13,2.0,1355,-1.2512917986064949,2.3903717578961645,0
0.13,2.0,1646,-1.2512917986064949,2.3903717578961645,0
0.13,2.0,1936,-1.2512917986064949,2.3903717578961645,0
0.13,2.0,484,-1.2512917986064949,2.6403717578961645,0
0.13,2.0,774,-1.2512917986064949,2.6403717578961645,0
0.13,2.0,968,-1.2512917986064949,2.6403717578961645,0
0.13,2.0,1065,-1.2512917986064949,2.6403717578961645,0
0.13,2.0,1355,-1.2512917986064949,2.6403717578961645,0
0.13,2.0,1646,-1.2512917986064949,2.6403717578961645,0
0.13,2.0,1936,-1.2512917986064949,2.6403717578961645,0
0.13,2.0,484,-1.2512917986064949,2.8903717578961645,0
0.13,2.0,774,-1.2512917986064949,2.8903717578961645,0
0.13,2.0,968,-1.2512917986064949,2.8903717578961645,0
0.13,2.0,1065,-1.2512917986064949,2.8903717578961645,0
0.13,2.0,1355,-1.2512917986064949,2.8903717578961645,0
0.13,2.0,1646,-1.2512917986064949,2.8903717578961645,0
0.13,2.0,1936,-1.2512917986064949,2.8903717578961645,0
0.13,2.0,484,-1.2512917986064949,3.3903717578961645,0
0.13,2.0,774,-1.2512917986064949,3.3903717578961645,0
0.13,2.0,968,-1.2512917986064949,3.3903717578961645,0
0.13,2.0,1065,-1.2512917986064949,3.3903717578961645,0
0.13,2.0,1355,-1.2512917986064949,3.3903717578961645,0
0.13,2.0,1646,-1.2512917986064949,3.3903717578961645,0
0.13,2.0,1936,-1.2512917986064949,3.3903717578961645,0
0.13,2.0,484,-1.2512917986064949,3.8903717578961645,0
0.13,2.0,774,-1.2512917986064949,3.8903717578961645,0
0.13,2.0,968,-1.2512917986064949,3.8903717578961645,0
0.13,2.0,1065,-1.2512917986064949,3.8903717578961645,0
0.13,2.0,1355,-1.2512917986064949,3.8903717578961645,0
0.13,2.0,1646,-1.2512917986064949,3.8903717578961645,0
0.13,2.0,1936,-1.2512917986064949,3.8903717578961645,0
0.13,2.0,484,-1.2512917986064949,4.8903717578961645,0
0.13,2.0,774,-1.2512917986064949,4.8903717578961645,0
0.13,2.0,968,-1.2512917986064949,4.8903717578961645,0
0.13,2.0,1065,-1.2512917986064949,4.8903717578961645,0
0.13,2.0,1355,-1.2512917986064949,4.8903717578961645,0
0.13,2.0,1646,-1.2512917986064949,4.8903717578961645,0
0.13,2.0,1936,-1.2512917986064949,4.8903717578961645,0
0.15,1.0,92,-8.251291798606495,1.8903717578961645,0
0.15,1.0,147,-8.251291798606495,1.8903717578961645,0
0.15,1.0,202,-8.251291798606495,1.8903717578961645,0
0.15,1.0,258,-8.251291798606495,1.8903717578961645,0
0.15,1.0,313,-8.251291798606495,1.8903717578961645,0
0.15,1.0,368,-8.251291798606495,1.8903717578961645,0
0.15,1.0,92,-8.251291798606495,2.3903717578961645,0
0.15,1.0,147,-8.251291798606495,2.3903717578961645,0
0.15,1.0,202,-8.251291798606495,2.3903717578961645,0
0.15,1.0,258,-8.251291798606495,2.3903717578961645,0
0.15,1.0,313,-8.251291798606495,2.3903717578961645,0
0.15,1.0,368,-8.251291798606495,2.3903717578961645,0
0.15,1.0,92,-8.251291798606495,2.6403717578961645,0
0.15,1.0,147,-8.251291798606495,2.6403717578961645,0
0.15,1.0,202,-8.251291798606495,2.6403717578961645,0
0.15,1.0,258,-8.251291798606495,2.6403717578961645,0
0.15,1.0,313,-8.251291798606495,2.6403717578961645,0
0.15,1.0,368,-8.251291798606495,2.6403717578961645,0
0.15,1.0,92,-8.251291798606495,2.8903717578961645,0
0.15,1.0,147,-8.251291798606495,2.8903717578961645,0
0.15,1.0,202,-8.251291798606495,2.8903717578961645,0
0.15,1.0,258,-8.251291798606495,2.8903717578961645,0
0.15,1.0,313,-8.251291798606495,2.8903717578961645,0
0.15,1.0,368,-8.251291798606495,2.8903717578961645,0
0.15,1.0,92,-8.251291798606495,3.3903717578961645,0
0.15,1.0,147,-8.251291798606495,3.3903717578961645,0
0.15,1.0,202,-8.251291798606495,3.3903717578961645,0
0.15,1.0,258,-8.251291798606495,3.3903717578961645,0
0.15,1.0,313,-8.251291798606495,3.3903717578961645,0
0.15,1.0,368,-8.251291798606495,3.3903717578961645,0
0.15,1.0,92,-8.251291798606495,3.8903717578961645,0
0.15,1.0,147,-8.251291798606495,3.8903717578961645,0
0.15,1.0,202,-8.251291798606495,3.8903717578961645,0
0.15,1.0,258,-8.251291798606495,3.8903717578961645,0
0.15,1.0,313,-8.251291798606495,3.8903717578961645,0
0.15,1.0,368,-8.251291798606495,3.8903717578961645,0
0.15,1.0,92,-8.251291798606495,4.8903717578961645,0
0.15,1.0,147,-8.251291798606495,4.8903717578961645,0
0.15,1.0,202,-8.251291798606495,4.8903717578961645,0
0.15,1.0,258,-8.251291798606495,4.8903717578961645,0
0.15,1.0,313,-8.251291798606495,4.8903717578961645,0
0.15,1.0,368,-8.251291798606495,4.8903717578961645,1
0.15,1.0,147,-7.251291798606495,1.8903717578961645,0
0.15,1.0,202,-7.251291798606495,1.8903717578961645,0
0.15,1.0,258,-7.251291798606495,1.8903717578961645,0
0.15,1.0,313,-7.251291798606495,1.8903717578961645,0
0.15,1.0,368,-7.251291798606495,1.8903717578961645,0
0.15,1.0,147,-7.251291798606495,2.3903717578961645,0
0.15,1.0,202,-7.251291798606495,2.3903717578961645,0
0.15,1.0,258,-7.251291798606495,2.3903717578961645,0
0.15,1.0,313,-7.251291798606495,2.3903717578961645,0
0.15,1.0,368,-7.251291798606495,2.3903717578961645,0
0.15,1.0,147,-7.251291798606495,2.6403717578961645,0
0.15,1.0,202,-7.251291798606495,2.6403717578961645,0
0.15,1.0,258,-7.251291798606495,2.6403717578961645,0
0.15,1.0,313,-7.251291798606495,2.6403717578961645,0
0.15,1.0,368,-7.251291798606495,2.6403717578961645,0
0.15,1.0,147,-7.251291798606495,2.8903717578961645,0
0.15,1.0,202,-7.251291798606495,2.8903717578961645,0
0.15,1.0,258,-7.251291798606495,2.8903717578961645,0
0.15,1.0,313,-7.251291798606495,2.8903717578961645,0
0.15,1.0,368,-7.251291798606495,2.8903717578961645,0
0.15,1.0,147,-7.251291798606495,3.3903717578961645,0
0.15,1.0,202,-7.251291798606495,3.3903717578961645,0
0.15,1.0,258,-7.251291798606495,3.3903717578961645,0
0.15,1.0,313,-7.251291798606495,3.3903717578961645,0
0.15,1.0,368,-7.251291798606495,3.3903717578961645,0
0.15,1.0,147,-7.251291798606495,3.8903717578961645,0
0.15,1.0,202,-7.251291798606495,3.8903717578961645,0
0.15,1.0,258,-7.251291798606495,3.8903717578961645,0
0.15,1.0,313,-7.251291798606495,3.8903717578961645,0
0.15,1.0,368,-7.251291798606495,3.8903717578961645,0
0.15,1.0,147,-7.251291798606495,4.8903717578961645,0
0.15,1.0,202,-7.251291798606495,4.8903717578961645,0
0.15,1.0,258,-7.251291798606495,4.8903717578961645,0
0.15,1.0,313,-7.251291798606495,4.8903717578961645,0
0.15,1.0,368,-7.251291798606495,4.8903717578961645,1
0.15,1.0,147,-6.251291798606495,1.8903717578961645,0
0.15,1.0,202,-6.251291798606495,1.8903717578961645,0
0.15,1.0,258,-6.251291798606495,1.8903717578961645,0
0.15,1.0,313,-6.251291798606495,1.8903717578961645,0
0.15,1.0,368,-6.251291798606495,1.8903717578961645,0
0.15,1.0,147,-6.251291798606495,2.3903717578961645,0
0.15,1.0,202,-6.251291798606495,2.3903717578961645,0
0.15,1.0,258,-6.251291798606495,2.3903717578961645,0
0.15,1.0,313,-6.251291798606495,2.3903717578961645,0
0.15,1.0,368,-6.251291798606495,2.3903717578961645,0
0.15,1.0,147,-6.251291798606495,2.6403717578961645,0
0.15,1.0,202,-6.251291798606495,2.6403717578961645,0
0.15,1.0,258,-6.251291798606495,2.6403717578961645,0
0.15,1.0,313,-6.251291798606495,2.6403717578961645,0
0.15,1.0,368,-6.251291798606495,2.6403717578961645,0
0.15,1.0,147,-6.251291798606495,2.8903717578961645,0
0.15,1.0,202,-6.251291798606495,2.8903717578961645,0
0.15,1.0,258,-6.251291798606495,2.8903717578961645,0
0.15,1.0,313,-6.251291798606495,2.8903717578961645,0
0.15,1.0,368,-6.251291798606495,2.8903717578961645,0
0.15,1.0,147,-6.251291798606495,3.3903717578961645,0
0.15,1.0,202,-6.251291798606495,3.3903717578961645,0
0.15,1.0,258,-6.251291798606495,3.3903717578961645,0
0.15,1.0,313,-6.251291798606495,3.3903717578961645,0
0.15,1.0,368,-6.251291798606495,3.3903717578961645,0
0.15,1.0,147,-6.251291798606495,3.8903717578961645,0
0.15,1.0,202,-6.251291798606495,3.8903717578961645,0
0.15,1.0,258,-6.251291798606495,3.8903717578961645,0
0.15,1.0,313,-6.251291798606495,3.8903717578961645,0
0.15,1.0,368,-6.251291798606495,3.8903717578961645,0
0.15,1.0,147,-6.251291798606495,4.8903717578961645,0
0.15,1.0,202,-6.251291798606495,4.8903717578961645,0
0.15,1.0,258,-6.251291798606495,4.8903717578961645,0
0.15,1.0,313,-6.251291798606495,4.8903717578961645,0
0.15,1.0,368,-6.251291798606495,4.8903717578961645,1
0.15,1.0,147,-5.251291798606495,1.8903717578961645,0
0.15,1.0,202,-5.251291798606495,1.8903717578961645,0
0.15,1.0,258,-5.251291798606495,1.8903717578961645,0
0.15,1.0,313,-5.251291798606495,1.8903717578961645,0
0.15,1.0,368,-5.251291798606495,1.8903717578961645,0
0.15,1.0,147,-5.251291798606495,2.3903717578961645,0
0.15,1.0,202,-5.251291798606495,2.3903717578961645,0
0.15,1.0,258,-5.251291798606495,2.3903717578961645,0
0.15,1.0,313,-5.251291798606495,2.3903717578961645,0
0.15,1.0,368,-5.251291798606495,2.3903717578961645,0
0.15,1.0,147,-5.251291798606495,2.6403717578961645,0
0.15,1.0,202,-5.251291798606495,2.6403717578961645,0
0.15,1.0,258,-5.251291798606495,2.6403717578961645,0
0.15,1.0,313,-5.251291798606495,2.6403717578961645,0
0.15,1.0,368,-5.251291798606495,2.6403717578961645,0
0.15,1.0,147,-5.251291798606495,2.8903717578961645,0
0.15,1.0,202,-5.251291798606495,2.8903717578961645,0
0.15,1.0,258,-5.251291798606495,2.8903717578961645,0
0.15,1.0,313,-5.251291798606495,2.8903717578961645,0
0.15,1.0,368,-5.251291798606495,2.8903717578961645,0
0.15,1.0,147,-5.251291798606495,3.3903717578961645,0
0.15,1.0,202,-5.251291798606495,3.3903717578961645,0
0.15,1.0,258,-5.251291798606495,3.3903717578961645,0
0.15,1.0,313,-5.251291798606495,3.3903717578961645,0
0.15,1.0,368,-5.251291798606495,3.3903717578961645,0
0.15,1.0,147,-5.251291798606495,3.8903717578961645,0
0.15,1.0,202,-5.251291798606495,3.8903717578961645,0
0.15,1.0,258,-5.251291798606495,3.8903717578961645,0
0.15,1.0,313,-5.251291798606495,3.8903717578961645,0
0.15,1.0,368,-5.251291798606495,3.8903717578961645,0
0.15,1.0,147,-5.251291798606495,4.8903717578961645,0
0.15,1.0,202,-5.251291798606495,4.8903717578961645,0
0.15,1.0,258,-5.251291798606495,4.8903717578961645,0
0.15,1.0,313,-5.251291798606495,4.8903717578961645,0
0.15,1.0,368,-5.251291798606495,4.8903717578961645,1
0.15,1.0,92,-4.251291798606495,1.8903717578961645,0
0.15,1.0,147,-4.251291798606495,1.8903717578961645,0
0.15,1.0,202,-4.251291798606495,1.8903717578961645,0
0.15,1.0,258,-4.251291798606495,1.8903717578961645,0
0.15,1.0,313,-4.251291798606495,1.8903717578961645,0
0.15,1.0,368,-4.251291798606495,1.8903717578961645,0
0.15,1.0,92,-4.251291798606495,2.3903717578961645,0
0.15,1.0,147,-4.251291798606495,2.3903717578961645,0
0.15,1.0,202,-4.251291798606495,2.3903717578961645,0
0.15,1.0,258,-4.251291798606495,2.3903717578961645,0
0.15,1.0,313,-4.251291798606495,2.3903717578961645,0
0.15,1.0,368,-4.251291798606495,2.3903717578961645,0
0.15,1.0,92,-4.251291798606495,2.6403717578961645,0
0.15,1.0,147,-4.251291798606495,2.6403717578961645,0
0.15,1.0,202,-4.251291798606495,2.6403717578961645,0
0.15,1.0,258,-4.251291798606495,2.6403717578961645,0
0.15,1.0,313,-4.251291798606495,2.6403717578961645,0
0.15,1.0,368,-4.251291798606495,2.6403717578961645,0
0.15,1.0,92,-4.251291798606495,2.8903717578961645,0
0.15,1.0,147,-4.251291798606495,2.8903717578961645,0
0.15,1.0,202,-4.251291798606495,2.8903717578961645,0
0.15,1.0,258,-4.251291798606495,2.8903717578961645,0
0.15,1.0,313,-4.251291798606495,2.8903717578961645,0
0.15,1.0,368,-4.251291798606495,2.8903717578961645,0
0.15,1.0,92,-4.251291798606495,3.3903717578961645,0
0.15,1.0,147,-4.251291798606495,3.3903717578961645,0
0.15,1.0,202,-4.251291798606495,3.3903717578961645,0
0.15,1.0,258,-4.251291798606495,3.3903717578961645,0
0.15,1.0,313,-4.251291798606495,3.3903717578961645,0
0.15,1.0,368,-4.251291798606495,3.3903717578961645,0
0.15,1.0,92,-4.251291798606495,3.8903717578961645,0
0.15,1.0,147,-4.251291798606495,3.8903717578961645,0
0.15,1.0,202,-4.251291798606495,3.8903717578961645,0
0.15,1.0,258,-4.251291798606495,3.8903717578961645,0
0.15,1.0,313,-4.251291798606495,3.8903717578961645,0
0.15,1.0,368,-4.251291798606495,3.8903717578961645,0
0.15,1.0,92,-4.251291798606495,4.8903717578961645,0
0.15,1.0,147,-4.251291798606495,4.8903717578961645,0
0.15,1.0,202,-4.251291798606495,4.8903717578961645,0
0.15,1.0,258,-4.251291798606495,4.8903717578961645,0
0.15,1.0,313,-4.251291798606495,4.8903717578961645,0
0.15,1.0,368,-4.251291798606495,4.8903717578961645,0
0.15,1.0,92,-3.251291798606495,1.8903717578961645,0
0.15,1.0,147,-3.251291798606495,1.8903717578961645,0
0.15,1.0,202,-3.251291798606495,1.8903717578961645,0
0.15,1.0,258,-3.251291798606495,1.8903717578961645,0
0.15,1.0,313,-3.251291798606495,1.8903717578961645,0
0.15,1.0,368,-3.251291798606495,1.8903717578961645,0
0.15,1.0,92,-3.251291798606495,2.3903717578961645,0
0.15,1.0,147,-3.251291798606495,2.3903717578961645,0
0.15,1.0,202,-3.251291798606495,2.3903717578961645,0
0.15,1.0,258,-3.251291798606495,2.3903717578961645,0
0.15,1.0,313,-3.251291798606495,2.3903717578961645,0
0.15,1.0,368,-3.251291798606495,2.3903717578961645,0
0.15,1.0,92,-3.251291798606495,2.6403717578961645,0
0.15,1.0,147,-3.251291798606495,2.6403717578961645,0
0.15,1.0,202,-3.251291798606495,2.6403717578961645,0
0.15,1.0,258,-3.251291798606495,2.6403717578961645,0
0.15,1.0,313,-3.251291798606495,2.6403717578961645,0
0.15,1.0,368,-3.251291798606495,2.6403717578961645,0
0.15,1.0,92,-3.251291798606495,2.8903717578961645,0
0.15,1.0,147,-3.251291798606495,2.8903717578961645,0
0.15,1.0,202,-3.251291798606495,2.8903717578961645,0
0.15,1.0,258,-3.251291798606495,2.8903717578961645,0
0.15,1.0,313,-3.251291798606495,2.8903717578961645,0
0.15,1.0,368,-3.251291798606495,2.8903717578961645,0
0.15,1.0,92,-3.251291798606495,3.3903717578961645,0
0.15,1.0,147,-3.251291798606495,3.3903717578961645,0
0.15,1.0,202,-3.251291798606495,3.3903717578961645,0
0.15,1.0,258,-3.251291798606495,3.3903717578961645,0
0.15,1.0,313,-3.251291798606495,3.3903717578961645,0
0.15,1.0,368,-3.251291798606495,3.3903717578961645,0
0.15,1.0,92,-3.251291798606495,3.8903717578961645,0
0.15,1.0,147,-3.251291798606495,3.8903717578961645,0
0.15,1.0,202,-3.251291798606495,3.8903717578961645,0
0.15,1.0,258,-3.251291798606495,3.8903717578961645,0
0.15,1.0,313,-3.251291798606495,3.8903717578961645,0
0.15,1.0,368,-3.251291798606495,3.8903717578961645,0
0.15,1.0,92,-3.251291798606495,4.8903717578961645,0
0.15,1.0,147,-3.251291798606495,4.8903717578961645,0
0.15,1.0,202,-3.251291798606495,4.8903717578961645,0
0.15,1.0,258,-3.251291798606495,4.8903717578961645,0
0.15,1.0,313,-3.251291798606495,4.8903717578961645,0
0.15,1.0,368,-3.251291798606495,4.8903717578961645,0
0.15,1.0,92,-2.251291798606495,1.8903717578961645,0
0.15,1.0,147,-2.251291798606495,1.8903717578961645,0
0.15,1.0,202,-2.251291798606495,1.8903717578961645,0
0.15,1.0,258,-2.251291798606495,1.8903717578961645,0
0.15,1.0,313,-2.251291798606495,1.8903717578961645,0
0.15,1.0,368,-2.251291798606495,1.8903717578961645,0
0.15,1.0,92,-2.251291798606495,2.3903717578961645,0
0.15,1.0,147,-2.251291798606495,2.3903717578961645,0
0.15,1.0,202,-2.251291798606495,2.3903717578961645,0
0.15,1.0,258,-2.251291798606495,2.3903717578961645,0
0.15,1.0,313,-2.251291798606495,2.3903717578961645,0
0.15,1.0,368,-2.251291798606495,2.3903717578961645,0
0.15,1.0,92,-2.251291798606495,2.6403717578961645,0
0.15,1.0,147,-2.251291798606495,2.6403717578961645,0
0.15,1.0,202,-2.251291798606495,2.6403717578961645,0
0.15,1.0,258,-2.251291798606495,2.6403717578961645,0
0.15,1.0,313,-2.251291798606495,2.6403717578961645,0
0.15,1.0,368,-2.251291798606495,2.6403717578961645,0
0.15,1.0,92,-2.251291798606495,2.8903717578961645,0
0.15,1.0,147,-2.251291798606495,2.8903717578961645,0
0.15,1.0,202,-2.251291798606495,2.8903717578961645,0
0.15,1.0,258,-2.251291798606495,2.8903717578961645,0
0.15,1.0,313,-2.251291798606495,2.8903717578961645,0
0.15,1.0,368,-2.251291798606495,2.8903717578961645,0
0.15,1.0,92,-2.251291798606495,3.3903717578961645,0
0.15,1.0,147,-2.251291798606495,3.3903717578961645,0
0.15,1.0,202,-2.251291798606495,3.3903717578961645,0
0.15,1.0,258,-2.251291798606495,3.3903717578961645,0
0.15,1.0,313,-2.251291798606495,3.3903717578961645,0
0.15,1.0,368,-2.251291798606495,3.3903717578961645,0
0.15,1.0,92,-2.251291798606495,3.8903717578961645,0
0.15,1.0,147,-2.251291798606495,3.8903717578961645,0
0.15,1.0,202,-2.251291798606495,3.8903717578961645,0
0.15,1.0,258,-2.251291798606495,3.8903717578961645,0
0.15,1.0,313,-2.251291798606495,3.8903717578961645,0
0.15,1.0,368,-2.251291798606495,3.8903717578961645,0
0.15,1.0,92,-2.251291798606495,4.8903717578961645,0
0.15,1.0,147,-2.251291798606495,4.8903717578961645,0
0.15,1.0,202,-2.251291798606495,4.8903717578961645,0
0.15,1.0,258,-2.251291798606495,4.8903717578961645,0
0.15,1.0,313,-2.251291798606495,4.8903717578961645,0
0.15,1.0,368,-2.251291798606495,4.8903717578961645,0
0.15,1.0,92,-1.2512917986064949,1.8903717578961645,0
0.15,1.0,147,-1.2512917986064949,1.8903717578961645,0
0.15,1.0,202,-1.2512917986064949,1.8903717578961645,0
0.15,1.0,258,-1.2512917986064949,1.8903717578961645,0
0.15,1.0,313,-1.2512917986064949,1.8903717578961645,0
0.15,1.0,368,-1.2512917986064949,1.8903717578961645,0
0.15,1.0,92,-1.2512917986064949,2.3903717578961645,0
0.15,1.0,147,-1.2512917986064949,2.3903717578961645,0
0.15,1.0,202,-1.2512917986064949,2.3903717578961645,0
0.15,1.0,258,-1.2512917986064949,2.3903717578961645,0
0.15,1.0,313,-1.2512917986064949,2.3903717578961645,0
0.15,1.0,368,-1.2512917986064949,2.3903717578961645,0
0.15,1.0,92,-1.2512917986064949,2.6403717578961645,0
0.15,1.0,147,-1.2512917986064949,2.6403717578961645,0
0.15,1.0,202,-1.2512917986064949,2.6403717578961645,0
0.15,1.0,258,-1.2512917986064949,2.6403717578961645,0
0.15,1.0,313,-1.2512917986064949,2.6403717578961645,0
0.15,1.0,368,-1.2512917986064949,2.6403717578961645,0
0.15,1.0,92,-1.2512917986064949,2.8903717578961645,0
0.15,1.0,147,-1.2512917986064949,2.8903717578961645,0
0.15,1.0,202,-1.2512917986064949,2.8903717578961645,0
0.15,1.0,258,-1.2512917986064949,2.8903717578961645,0
0.15,1.0,313,-1.2512917986064949,2.8903717578961645,0
0.15,1.0,368,-1.2512917986064949,2.8903717578961645,0
0.15,1.0,92,-1.2512917986064949,3.3903717578961645,0
0.15,1.0,147,-1.2512917986064949,3.3903717578961645,0
0.15,1.0,202,-1.2512917986064949,3.3903717578961645,0
0.15,1.0,258,-1.2512917986064949,3.3903717578961645,0
0.15,1.0,313,-1.2512917986064949,3.3903717578961645,0
0.15,1.0,368,-1.2512917986064949,3.3903717578961645,0
0.15,1.0,92,-1.2512917986064949,3.8903717578961645,0
0.15,1.0,147,-1.2512917986064949,3.8903717578961645,0
0.15,1.0,202,-1.2512917986064949,3.8903717578961645,0
0.15,1.0,258,-1.2512917986064949,3.8903717578961645,0
0.15,1.0,313,-1.2512917986064949,3.8903717578961645,0
0.15,1.0,368,-1.2512917986064949,3.8903717578961645,0
0.15,1.0,92,-1.2512917986064949,4.8903717578961645,0
0.15,1.0,147,-1.2512917986064949,4.8903717578961645,0
0.15,1.0,202,-1.2512917986064949,4.8903717578961645,0
0.15,1.0,258,-1.2512917986064949,4.8903717578961645,0
0.15,1.0,313,-1.2512917986064949,4.8903717578961645,0
0.15,1.0,368,-1.2512917986064949,4.8903717578961645,0
0.15,1.25,115,-8.251291798606495,1.8903717578961645,0
0.15,1.25,184,-8.251291798606495,1.8903717578961645,0
0.15,1.25,253,-8.251291798606495,1.8903717578961645,0
0.15,1.25,322,-8.251291798606495,1.8903717578961645,0
0.15,1.25,368,-8.251291798606495,1.8903717578961645,0
0.15,1.25,391,-8.251291798606495,1.8903717578961645,0
0.15,1.25,460,-8.251291798606495,1.8903717578961645,0
0.15,1.25,115,-8.251291798606495,2.3903717578961645,0
0.15,1.25,184,-8.251291798606495,2.3903717578961645,0
0.15,1.25,253,-8.251291798606495,2.3903717578961645,0
0.15,1.25,322,-8.251291798606495,2.3903717578961645,0
0.15,1.25,368,-8.251291798606495,2.3903717578961645,0
0.15,1.25,391,-8.251291798606495,2.3903717578961645,0
0.15,1.25,460,-8.251291798606495,2.3903717578961645,0
0.15,1.25,115,-8.251291798606495,2.6403717578961645,0
0.15,1.25,184,-8.251291798606495,2.6403717578961645,0
0.15,1.25,253,-8.251291798606495,2.6403717578961645,0
0.15,1.25,322,-8.251291798606495,2.6403717578961645,0
0.15,1.25,368,-8.251291798606495,2.6403717578961645,0
0.15,1.25,391,-8.251291798606495,2.6403717578961645,0
0.15,1.25,460,-8.251291798606495,2.6403717578961645,0
0.15,1.25,115,-8.251291798606495,2.8903717578961645,0
0.15,1.25,184,-8.251291798606495,2.8903717578961645,0
0.15,1.25,253,-8.251291798606495,2.8903717578961645,0
0.15,1.25,322,-8.251291798606495,2.8903717578961645,0
0.15,1.25,368,-8.251291798606495,2.8903717578961645,0
0.15,1.25,391,-8.251291798606495,2.8903717578961645,0
0.15,1.25,460,-8.251291798606495,2.8903717578961645,1
0.15,1.25,115,-8.251291798606495,3.3903717578961645,0
0.15,1.25,184,-8.251291798606495,3.3903717578961645,0
0.15,1.25,253,-8.251291798606495,3.3903717578961645,0
0.15,1.25,322,-8.251291798606495,3.3903717578961645,0
0.15,1.25,368,-8.251291798606495,3.3903717578961645,0
0.15,1.25,391,-8.251291798606495,3.3903717578961645,0
0.15,1.25,460,-8.251291798606495,3.3903717578961645,2
0.15,1.25,115,-8.251291798606495,3.8903717578961645,0
0.15,1.25,184,-8.251291798606495,3.8903717578961645,0
0.15,1.25,253,-8.251291798606495,3.8903717578961645,0
0.15,1.25,322,-8.251291798606495,3.8903717578961645,0
0.15,1.25,368,-8.251291798606495,3.8903717578961645,0
0.15,1.25,391,-8.251291798606495,3.8903717578961645,1
0.15,1.25,460,-8.251291798606495,3.8903717578961645,3
0.15,1.25,115,-8.251291798606495,4.8903717578961645,0
0.15,1.25,184,-8.251291798606495,4.8903717578961645,0
0.15,1.25,253,-8.251291798606495,4.8903717578961645,0
0.15,1.25,322,-8.251291798606495,4.8903717578961645,0
0.15,1.25,368,-8.251291798606495,4.8903717578961645,1
0.15,1.25,391,-8.251291798606495,4.8903717578961645,1
0.15,1.25,460,-8.251291798606495,4.8903717578961645,2
0.15,1.25,184,-7.251291798606495,1.8903717578961645,0
0.15,1.25,253,-7.251291798606495,1.8903717578961645,0
0.15,1.25,322,-7.251291798606495,1.8903717578961645,0
0.15,1.25,368,-7.251291798606495,1.8903717578961645,0
0.15,1.25,391,-7.251291798606495,1.8903717578961645,0
0.15,1.25,460,-7.251291798606495,1.8903717578961645,0
0.15,1.25,184,-7.251291798606495,2.3903717578961645,0
0.15,1.25,253,-7.251291798606495,2.3903717578961645,0
0.15,1.25,322,-7.251291798606495,2.3903717578961645,0
0.15,1.25,368,-7.251291798606495,2.3903717578961645,0
0.15,1.25,391,-7.251291798606495,2.3903717578961645,0
0.15,1.25,460,-7.251291798606495,2.3903717578961645,0
0.15,1.25,184,-7.251291798606495,2.6403717578961645,0
0.15,1.25,253,-7.251291798606495,2.6403717578961645,0
0.15,1.25,322,-7.251291798606495,2.6403717578961645,0
0.15,1.25,368,-7.251291798606495,2.6403717578961645,0
0.15,1.25,391,-7.251291798606495,2.6403717578961645,0
0.15,1.25,460,-7.251291798606495,2.6403717578961645,0
0.15,1.25,184,-7.251291798606495,2.8903717578961645,0
0.15,1.25,253,-7.251291798606495,2.8903717578961645,0
0.15,1.25,322,-7.251291798606495,2.8903717578961645,0
0.15,1.25,368,-7.251291798606495,2.8903717578961645,0
0.15,1.25,391,-7.251291798606495,2.8903717578961645,0
0.15,1.25,460,-7.251291798606495,2.8903717578961645,1
0.15,1.25,184,-7.251291798606495,3.3903717578961645,0
0.15,1.25,253,-7.251291798606495,3.3903717578961645,0
0.15,1.25,322,-7.251291798606495,3.3903717578961645,0
0.15,1.25,368,-7.251291798606495,3.3903717578961645,0
0.15,1.25,391,-7.251291798606495,3.3903717578961645,0
0.15,1.25,460,-7.251291798606495,3.3903717578961645,2
0.15,1.25,184,-7.251291798606495,3.8903717578961645,0
0.15,1.25,253,-7.251291798606495,3.8903717578961645,0
0.15,1.25,322,-7.251291798606495,3.8903717578961645,0
0.15,1.25,368,-7.251291798606495,3.8903717578961645,0
0.15,1.25,391,-7.251291798606495,3.8903717578961645,1
0.15,1.25,460,-7.251291798606495,3.8903717578961645,3
0.15,1.25,184,-7.251291798606495,4.8903717578961645,0
0.15,1.25,253,-7.251291798606495,4.8903717578961645,0
0.15,1.25,322,-7.251291798606495,4.8903717578961645,0
0.15,1.25,368,-7.251291798606495,4.8903717578961645,1
0.15,1.25,391,-7.251291798606495,4.8903717578961645,1
0.15,1.25,460,-7.251291798606495,4.8903717578961645,2
0.15,1.25,115,-6.251291798606495,1.8903717578961645,0
0.15,1.25,184,-6.251291798606495,1.8903717578961645,0
0.15,1.25,253,-6.251291798606495,1.8903717578961645,0
0.15,1.25,322,-6.251291798606495,1.8903717578961645,0
0.15,1.25,368,-6.251291798606495,1.8903717578961645,0
0.15,1.25,391,-6.251291798606495,1.8903717578961645,0
0.15,1.25,460,-6.251291798606495,1.8903717578961645,0
0.15,1.25,115,-6.251291798606495,2.3903717578961645,0
0.15,1.25,184,-6.251291798606495,2.3903717578961645,0
0.15,1.25,253,-6.251291798606495,2.3903717578961645,0
0.15,1.25,322,-6.251291798606495,2.3903717578961645,0
