t_opt,N_max,n,k_accept_max,k_reject_min
100,3200,1852,149,226
100,3200,1853,149,227
100,3200,1854,149,227
100,3200,1855,150,227
100,3200,1856,150,227
100,3200,1857,150,227
100,3200,1858,150,227
100,3200,1859,150,227
100,3200,1860,150,227
100,3200,1861,150,227
100,3200,1862,150,228
100,3200,1863,150,228
100,3200,1864,150,228
100,3200,1865,150,228
100,3200,1866,150,228
100,3200,1867,151,228
100,3200,1868,151,228
100,3200,1869,151,228
100,3200,1870,151,228
100,3200,1871,151,229
100,3200,1872,151,229
100,3200,1873,151,229
100,3200,1874,151,229
100,3200,1875,151,229
100,3200,1876,151,229
100,3200,1877,151,229
100,3200,1878,152,229
100,3200,1879,152,229
100,3200,1880,152,230
100,3200,1881,152,230
100,3200,1882,152,230
100,3200,1883,152,230
100,3200,1884,152,230
100,3200,1885,152,230
100,3200,1886,152,230
100,3200,1887,152,230
100,3200,1888,152,230
100,3200,1889,153,231
100,3200,1890,153,231
100,3200,1891,153,231
100,3200,1892,153,231
100,3200,1893,153,231
100,3200,1894,153,231
100,3200,1895,153,231
100,3200,1896,153,231
100,3200,1897,153,232
100,3200,1898,153,232
100,3200,1899,153,232
100,3200,1900,154,232
100,3200,1901,154,232
100,3200,1902,154,232
100,3200,1903,154,232
100,3200,1904,154,232
100,3200,1905,154,232
100,3200,1906,154,233
100,3200,1907,154,233
100,3200,1908,154,233
100,3200,1909,154,233
100,3200,1910,154,233
100,3200,1911,154,233
100,3200,1912,155,233
100,3200,1913,155,233
100,3200,1914,155,233
100,3200,1915,155,234
100,3200,1916,155,234
100,3200,1917,155,234
100,3200,1918,155,234
100,3200,1919,155,234
100,3200,1920,155,234
100,3200,1921,155,234
100,3200,1922,155,234
100,3200,1923,156,234
100,3200,1924,156,235
100,3200,1925,156,235
100,3200,1926,156,235
100,3200,1927,156,235
100,3200,1928,156,235
100,3200,1929,156,235
100,3200,1930,156,235
100,3200,1931,156,235
100,3200,1932,156,235
100,3200,1933,156,236
100,3200,1934,157,236
100,3200,1935,157,236
100,3200,1936,157,236
100,3200,1937,157,236
100,3200,1938,157,236
100,3200,1939,157,236
100,3200,1940,157,236
100,3200,1941,157,236
100,3200,1942,157,237
100,3200,1943,157,237
100,3200,1944,157,237
100,3200,1945,158,237
100,3200,1946,158,237
100,3200,1947,158,237
100,3200,1948,158,237
100,3200,1949,158,237
100,3200,1950,158,237
100,3200,1951,158,238
100,3200,1952,158,238
100,3200,1953,158,238
100,3200,1954,158,238
100,3200,1955,158,238
100,3200,1956,159,238
100,3200,1957,159,238
100,3200,1958,159,238
100,3200,1959,159,238
100,3200,1960,159,239
100,3200,1961,159,239
100,3200,1962,159,239
100,3200,1963,159,239
100,3200,1964,159,239
100,3200,1965,159,239
100,3200,1966,159,239
100,3200,1967,159,239
100,3200,1968,160,239
100,3200,1969,160,240
100,3200,1970,160,240
100,3200,1971,160,240
100,3200,1972,160,240
100,3200,1973,160,240
100,3200,1974,160,240
100,3200,1975,160,240
100,3200,1976,160,240
100,3200,1977,160,240
100,3200,1978,160,241
100,3200,1979,161,241
100,3200,1980,161,241
100,3200,1981,161,241
100,3200,1982,161,241
100,3200,1983,161,241
100,3200,1984,161,241
100,3200,1985,161,241
100,3200,1986,161,241
100,3200,1987,161,242
100,3200,1988,161,242
100,3200,1989,161,242
100,3200,1990,162,242
100,3200,1991,162,242
100,3200,1992,162,242
100,3200,1993,162,242
100,3200,1994,162,242
100,3200,1995,162,242
100,3200,1996,162,243
100,3200,1997,162,243
100,3200,1998,162,243
100,3200,1999,162,243
100,3200,2000,162,243
100,3200,2001,163,243
100,3200,2002,163,243
100,3200,2003,163,243
100,3200,2004,163,243
100,3200,2005,163,244
100,3200,2006,163,244
100,3200,2007,163,244
100,3200,2008,163,244
100,3200,2009,163,244
100,3200,2010,163,244
100,3200,2011,163,244
100,3200,2012,164,244
100,3200,2013,164,244
100,3200,2014,164,245
100,3200,2015,164,245
100,3200,2016,164,245
100,3200,2017,164,245
100,3200,2018,164,245
100,3200,2019,164,245
100,3200,2020,164,245
100,3200,2021,164,245
100,3200,2022,164,245
100,3200,2023,164,246
100,3200,2024,165,246
100,3200,2025,165,246
100,3200,2026,165,246
100,3200,2027,165,246
100,3200,2028,165,246
100,3200,2029,165,246
100,3200,2030,165,246
100,3200,2031,165,246
100,3200,2032,165,247
100,3200,2033,165,247
100,3200,2034,165,247
100,3200,2035,166,247
100,3200,2036,166,247
100,3200,2037,166,247
100,3200,2038,166,247
100,3200,2039,166,247
100,3200,2040,166,247
100,3200,2041,166,248
100,3200,2042,166,248
100,3200,2043,166,248
100,3200,2044,166,248
100,3200,2045,166,248
100,3200,2046,167,248
100,3200,2047,167,248
100,3200,2048,167,248
100,3200,2049,167,248
100,3200,2050,167,249
100,3200,2051,167,249
100,3200,2052,167,249
100,3200,2053,167,249
100,3200,2054,167,249
100,3200,2055,167,249
100,3200,2056,167,249
100,3200,2057,168,249
100,3200,2058,168,249
100,3200,2059,168,250
100,3200,2060,168,250
100,3200,2061,168,250
100,3200,2062,168,250
100,3200,2063,168,250
100,3200,2064,168,250
100,3200,2065,168,250
100,3200,2066,168,250
100,3200,2067,168,250
100,3200,2068,169,251
100,3200,2069,169,251
100,3200,2070,169,251
100,3200,2071,169,251
100,3200,2072,169,251
100,3200,2073,169,251
100,3200,2074,169,251
100,3200,2075,169,251
100,3200,2076,169,251
100,3200,2077,169,252
100,3200,2078,169,252
100,3200,2079,170,252
100,3200,2080,170,252
100,3200,2081,170,252
100,3200,2082,170,252
100,3200,2083,170,252
100,3200,2084,170,252
100,3200,2085,170,252
100,3200,2086,170,253
100,3200,2087,170,253
100,3200,2088,170,253
100,3200,2089,170,253
100,3200,2090,170,253
100,3200,2091,171,253
100,3200,2092,171,253
100,3200,2093,171,253
100,3200,2094,171,253
100,3200,2095,171,254
100,3200,2096,171,254
100,3200,2097,171,254
100,3200,2098,171,254
100,3200,2099,171,254
100,3200,2100,171,254
100,3200,2101,171,254
100,3200,2102,172,254
100,3200,2103,172,254
100,3200,2104,172,255
100,3200,2105,172,255
100,3200,2106,172,255
100,3200,2107,172,255
100,3200,2108,172,255
100,3200,2109,172,255
100,3200,2110,172,255
100,3200,2111,172,255
100,3200,2112,172,255
100,3200,2113,173,256
100,3200,2114,173,256
100,3200,2115,173,256
100,3200,2116,173,256
100,3200,2117,173,256
100,3200,2118,173,256
100,3200,2119,173,256
100,3200,2120,173,256
100,3200,2121,173,256
100,3200,2122,173,257
100,3200,2123,173,257
100,3200,2124,174,257
100,3200,2125,174,257
100,3200,2126,174,257
100,3200,2127,174,257
100,3200,2128,174,257
100,3200,2129,174,257
100,3200,2130,174,257
100,3200,2131,174,258
100,3200,2132,174,258
100,3200,2133,174,258
100,3200,2134,174,258
100,3200,2135,175,258
100,3200,2136,175,258
100,3200,2137,175,258
100,3200,2138,175,258
100,3200,2139,175,258
100,3200,2140,175,259
100,3200,2141,175,259
100,3200,2142,175,259
100,3200,2143,175,259
100,3200,2144,175,259
100,3200,2145,175,259
100,3200,2146,176,259
100,3200,2147,176,259
100,3200,2148,176,259
100,3200,2149,176,260
100,3200,2150,176,260
100,3200,2151,176,260
100,3200,2152,176,260
100,3200,2153,176,260
100,3200,2154,176,260
100,3200,2155,176,260
100,3200,2156,176,260
100,3200,2157,176,260
100,3200,2158,177,261
100,3200,2159,177,261
100,3200,2160,177,261
100,3200,2161,177,261
100,3200,2162,177,261
100,3200,2163,177,261
100,3200,2164,177,261
100,3200,2165,177,261
100,3200,2166,177,261
100,3200,2167,177,262
100,3200,2168,177,262
100,3200,2169,178,262
100,3200,2170,178,262
100,3200,2171,178,262
100,3200,2172,178,262
100,3200,2173,178,262
100,3200,2174,178,262
100,3200,2175,178,262
100,3200,2176,178,263
100,3200,2177,178,263
100,3200,2178,178,263
100,3200,2179,178,263
100,3200,2180,179,263
100,3200,2181,179,263
100,3200,2182,179,263
100,3200,2183,179,263
100,3200,2184,179,263
100,3200,2185,179,264
100,3200,2186,179,264
100,3200,2187,179,264
100,3200,2188,179,264
100,3200,2189,179,264
100,3200,2190,179,264
100,3200,2191,180,264
100,3200,2192,180,264
100,3200,2193,180,264
100,3200,2194,180,265
100,3200,2195,180,265
100,3200,2196,180,265
100,3200,2197,180,265
100,3200,2198,180,265
100,3200,2199,180,265
100,3200,2200,180,265
100,3200,2201,180,265
100,3200,2202,181,265
100,3200,2203,181,266
100,3200,2204,181,266
100,3200,2205,181,266
100,3200,2206,181,266
100,3200,2207,181,266
100,3200,2208,181,266
100,3200,2209,181,266
100,3200,2210,181,266
100,3200,2211,181,266
100,3200,2212,181,267
100,3200,2213,182,267
100,3200,2214,182,267
100,3200,2215,182,267
100,3200,2216,182,267
100,3200,2217,182,267
100,3200,2218,182,267
100,3200,2219,182,267
100,3200,2220,182,267
100,3200,2221,182,268
100,3200,2222,182,268
100,3200,2223,182,268
100,3200,2224,183,268
100,3200,2225,183,268
100,3200,2226,183,268
100,3200,2227,183,268
100,3200,2228,183,268
100,3200,2229,183,268
100,3200,2230,183,269
100,3200,2231,183,269
100,3200,2232,183,269
100,3200,2233,183,269
100,3200,2234,183,269
100,3200,2235,183,269
100,3200,2236,184,269
100,3200,2237,184,269
100,3200,2238,184,269
100,3200,2239,184,270
100,3200,2240,184,270
100,3200,2241,184,270
100,3200,2242,184,270
100,3200,2243,184,270
100,3200,2244,184,270
100,3200,2245,184,270
100,3200,2246,184,270
100,3200,2247,185,270
100,3200,2248,185,271
100,3200,2249,185,271
100,3200,2250,185,271
100,3200,2251,185,271
100,3200,2252,185,271
100,3200,2253,185,271
100,3200,2254,185,271
100,3200,2255,185,271
100,3200,2256,185,271
100,3200,2257,185,272
100,3200,2258,186,272
100,3200,2259,186,272
100,3200,2260,186,272
100,3200,2261,186,272
100,3200,2262,186,272
100,3200,2263,186,272
100,3200,2264,186,272
100,3200,2265,186,272
100,3200,2266,186,273
100,3200,2267,186,273
100,3200,2268,186,273
100,3200,2269,187,273
100,3200,2270,187,273
100,3200,2271,187,273
100,3200,2272,187,273
100,3200,2273,187,273
100,3200,2274,187,273
100,3200,2275,187,274
100,3200,2276,187,274
100,3200,2277,187,274
100,3200,2278,187,274
100,3200,2279,187,274
100,3200,2280,188,274
100,3200,2281,188,274
100,3200,2282,188,274
100,3200,2283,188,274
100,3200,2284,188,275
100,3200,2285,188,275
100,3200,2286,188,275
100,3200,2287,188,275
100,3200,2288,188,275
100,3200,2289,188,275
100,3200,2290,188,275
100,3200,2291,189,275
100,3200,2292,189,275
100,3200,2293,189,275
100,3200,2294,189,276
100,3200,2295,189,276
100,3200,2296,189,276
100,3200,2297,189,276
100,3200,2298,189,276
100,3200,2299,189,276
100,3200,2300,189,276
100,3200,2301,189,276
100,3200,2302,190,276
100,3200,2303,190,277
100,3200,2304,190,277
100,3200,2305,190,277
100,3200,2306,190,277
100,3200,2307,190,277
100,3200,2308,190,277
100,3200,2309,190,277
100,3200,2310,190,277
100,3200,2311,190,277
100,3200,2312,190,278
100,3200,2313,191,278
100,3200,2314,191,278
100,3200,2315,191,278
100,3200,2316,191,278
100,3200,2317,191,278
100,3200,2318,191,278
100,3200,2319,191,278
100,3200,2320,191,278
100,3200,2321,191,279
100,3200,2322,191,279
100,3200,2323,191,279
100,3200,2324,192,279
100,3200,2325,192,279
100,3200,2326,192,279
100,3200,2327,192,279
100,3200,2328,192,279
100,3200,2329,192,279
100,3200,2330,192,280
100,3200,2331,192,280
100,3200,2332,192,280
100,3200,2333,192,280
100,3200,2334,192,280
100,3200,2335,192,280
100,3200,2336,193,280
100,3200,2337,193,280
100,3200,2338,193,280
100,3200,2339,193,281
100,3200,2340,193,281
100,3200,2341,193,281
100,3200,2342,193,281
100,3200,2343,193,281
100,3200,2344,193,281
100,3200,2345,193,281
100,3200,2346,193,281
100,3200,2347,194,281
100,3200,2348,194,282
100,3200,2349,194,282
100,3200,2350,194,282
100,3200,2351,194,282
100,3200,2352,194,282
100,3200,2353,194,282
100,3200,2354,194,282
100,3200,2355,194,282
100,3200,2356,194,282
100,3200,2357,194,283
100,3200,2358,195,283
100,3200,2359,195,283
100,3200,2360,195,283
100,3200,2361,195,283
100,3200,2362,195,283
100,3200,2363,195,283
100,3200,2364,195,283
100,3200,2365,195,283
100,3200,2366,195,284
100,3200,2367,195,284
100,3200,2368,195,284
100,3200,2369,196,284
100,3200,2370,196,284
100,3200,2371,196,284
100,3200,2372,196,284
100,3200,2373,196,284
100,3200,2374,196,284
100,3200,2375,196,285
100,3200,2376,196,285
100,3200,2377,196,285
100,3200,2378,196,285
100,3200,2379,196,285
100,3200,2380,197,285
100,3200,2381,197,285
100,3200,2382,197,285
100,3200,2383,197,285
100,3200,2384,197,286
100,3200,2385,197,286
100,3200,2386,197,286
100,3200,2387,197,286
100,3200,2388,197,286
100,3200,2389,197,286
100,3200,2390,197,286
100,3200,2391,198,286
100,3200,2392,198,286
100,3200,2393,198,287
100,3200,2394,198,287
100,3200,2395,198,287
100,3200,2396,198,287
100,3200,2397,198,287
100,3200,2398,198,287
100,3200,2399,198,287
100,3200,2400,198,287
100,3200,2401,198,287
100,3200,2402,199,288
100,3200,2403,199,288
100,3200,2404,199,288
100,3200,2405,199,288
100,3200,2406,199,288
100,3200,2407,199,288
100,3200,2408,199,288
100,3200,2409,199,288
100,3200,2410,199,288
100,3200,2411,199,289
100,3200,2412,199,289
100,3200,2413,200,289
100,3200,2414,200,289
100,3200,2415,200,289
100,3200,2416,200,289
100,3200,2417,200,289
100,3200,2418,200,289
100,3200,2419,200,289
100,3200,2420,200,290
100,3200,2421,200,290
100,3200,2422,200,290
100,3200,2423,200,290
100,3200,2424,201,290
100,3200,2425,201,290
100,3200,2426,201,290
100,3200,2427,201,290
100,3200,2428,201,290
100,3200,2429,201,291
100,3200,2430,201,291
100,3200,2431,201,291
100,3200,2432,201,291
100,3200,2433,201,291
100,3200,2434,201,291
100,3200,2435,202,291
100,3200,2436,202,291
100,3200,2437,202,291
100,3200,2438,202,292
100,3200,2439,202,292
100,3200,2440,202,292
100,3200,2441,202,292
100,3200,2442,202,292
100,3200,2443,202,292
100,3200,2444,202,292
100,3200,2445,202,292
100,3200,2446,203,292
100,3200,2447,203,293
100,3200,2448,203,293
100,3200,2449,203,293
100,3200,2450,203,293
100,3200,2451,203,293
100,3200,2452,203,293
100,3200,2453,203,293
100,3200,2454,203,293
100,3200,2455,203,293
100,3200,2456,203,294
100,3200,2457,203,294
100,3200,2458,204,294
100,3200,2459,204,294
100,3200,2460,204,294
100,3200,2461,204,294
100,3200,2462,204,294
100,3200,2463,204,294
100,3200,2464,204,294
100,3200,2465,204,294
100,3200,2466,204,295
100,3200,2467,204,295
100,3200,2468,204,295
100,3200,2469,205,295
100,3200,2470,205,295
100,3200,2471,205,295
100,3200,2472,205,295
100,3200,2473,205,295
100,3200,2474,205,295
100,3200,2475,205,296
100,3200,2476,205,296
100,3200,2477,205,296
100,3200,2478,205,296
100,3200,2479,205,296
100,3200,2480,206,296
100,3200,2481,206,296
100,3200,2482,206,296
100,3200,2483,206,296
100,3200,2484,206,297
100,3200,2485,206,297
100,3200,2486,206,297
100,3200,2487,206,297
100,3200,2488,206,297
100,3200,2489,206,297
100,3200,2490,206,297
100,3200,2491,207,297
100,3200,2492,207,297
100,3200,2493,207,298
100,3200,2494,207,298
100,3200,2495,207,298
100,3200,2496,207,298
100,3200,2497,207,298
100,3200,2498,207,298
100,3200,2499,207,298
100,3200,2500,207,298
100,3200,2501,207,298
100,3200,2502,208,299
100,3200,2503,208,299
100,3200,2504,208,299
100,3200,2505,208,299
100,3200,2506,208,299
100,3200,2507,208,299
100,3200,2508,208,299
100,3200,2509,208,299
100,3200,2510,208,299
100,3200,2511,208,300
100,3200,2512,208,300
100,3200,2513,209,300
100,3200,2514,209,300
100,3200,2515,209,300
100,3200,2516,209,300
100,3200,2517,209,300
100,3200,2518,209,300
100,3200,2519,209,300
100,3200,2520,209,301
100,3200,2521,209,301
100,3200,2522,209,301
100,3200,2523,209,301
100,3200,2524,210,301
100,3200,2525,210,301
100,3200,2526,210,301
100,3200,2527,210,301
100,3200,2528,210,301
100,3200,2529,210,302
100,3200,2530,210,302
100,3200,2531,210,302
100,3200,2532,210,302
100,3200,2533,210,302
100,3200,2534,210,302
100,3200,2535,211,302
100,3200,2536,211,302
100,3200,2537,211,302
100,3200,2538,211,303
100,3200,2539,211,303
100,3200,2540,211,303
100,3200,2541,211,303
100,3200,2542,211,303
100,3200,2543,211,303
100,3200,2544,211,303
100,3200,2545,211,303
100,3200,2546,212,303
100,3200,2547,212,304
100,3200,2548,212,304
100,3200,2549,212,304
100,3200,2550,212,304
100,3200,2551,212,304
100,3200,2552,212,304
100,3200,2553,212,304
100,3200,2554,212,304
100,3200,2555,212,304
100,3200,2556,212,305
100,3200,2557,213,305
100,3200,2558,213,305
100,3200,2559,213,305
100,3200,2560,213,305
100,3200,2561,213,305
100,3200,2562,213,305
100,3200,2563,213,305
100,3200,2564,213,305
100,3200,2565,213,306
100,3200,2566,213,306
100,3200,2567,213,306
100,3200,2568,214,306
100,3200,2569,214,306
100,3200,2570,214,306
100,3200,2571,214,306
100,3200,2572,214,306
100,3200,2573,214,306
100,3200,2574,214,307
100,3200,2575,214,307
100,3200,2576,214,307
100,3200,2577,214,307
100,3200,2578,214,307
100,3200,2579,215,307
100,3200,2580,215,307
100,3200,2581,215,307
100,3200,2582,215,307
100,3200,2583,215,307
100,3200,2584,215,308
100,3200,2585,215,308
100,3200,2586,215,308
100,3200,2587,215,308
100,3200,2588,215,308
100,3200,2589,215,308
100,3200,2590,216,308
100,3200,2591,216,308
100,3200,2592,216,308
100,3200,2593,216,309
100,3200,2594,216,309
100,3200,2595,216,309
100,3200,2596,216,309
100,3200,2597,216,309
100,3200,2598,216,309
100,3200,2599,216,309
100,3200,2600,216,309
100,3200,2601,217,309
100,3200,2602,217,310
100,3200,2603,217,310
100,3200,2604,217,310
100,3200,2605,217,310
100,3200,2606,217,310
100,3200,2607,217,310
100,3200,2608,217,310
100,3200,2609,217,310
100,3200,2610,217,310
100,3200,2611,217,311
100,3200,2612,218,311
100,3200,2613,218,311
100,3200,2614,218,311
100,3200,2615,218,311
100,3200,2616,218,311
100,3200,2617,218,311
100,3200,2618,218,311
100,3200,2619,218,311
100,3200,2620,218,312
100,3200,2621,218,312
100,3200,2622,218,312
100,3200,2623,219,312
100,3200,2624,219,312
100,3200,2625,219,312
100,3200,2626,219,312
100,3200,2627,219,312
100,3200,2628,219,312
100,3200,2629,219,313
100,3200,2630,219,313
100,3200,2631,219,313
100,3200,2632,219,313
100,3200,2633,219,313
100,3200,2634,220,313
100,3200,2635,220,313
100,3200,2636,220,313
100,3200,2637,220,313
100,3200,2638,220,314
100,3200,2639,220,314
100,3200,2640,220,314
100,3200,2641,220,314
100,3200,2642,220,314
100,3200,2643,220,314
100,3200,2644,220,314
100,3200,2645,220,314
100,3200,2646,221,314
100,3200,2647,221,315
100,3200,2648,221,315
100,3200,2649,221,315
100,3200,2650,221,315
100,3200,2651,221,315
100,3200,2652,221,315
100,3200,2653,221,315
100,3200,2654,221,315
100,3200,2655,221,315
100,3200,2656,221,316
100,3200,2657,222,316
100,3200,2658,222,316
100,3200,2659,222,316
100,3200,2660,222,316
100,3200,2661,222,316
100,3200,2662,222,316
100,3200,2663,222,316
100,3200,2664,222,316
100,3200,2665,222,317
100,3200,2666,222,317
100,3200,2667,222,317
100,3200,2668,223,317
100,3200,2669,223,317
100,3200,2670,223,317
100,3200,2671,223,317
100,3200,2672,223,317
100,3200,2673,223,317
100,3200,2674,223,318
100,3200,2675,223,318
100,3200,2676,223,318
100,3200,2677,223,318
100,3200,2678,223,318
100,3200,2679,224,318
100,3200,2680,224,318
100,3200,2681,224,318
100,3200,2682,224,318
100,3200,2683,224,318
100,3200,2684,224,319
100,3200,2685,224,319
100,3200,2686,224,319
100,3200,2687,224,319
100,3200,2688,224,319
100,3200,2689,224,319
100,3200,2690,225,319
100,3200,2691,225,319
100,3200,2692,225,319
100,3200,2693,225,320
100,3200,2694,225,320
100,3200,2695,225,320
100,3200,2696,225,320
100,3200,2697,225,320
100,3200,2698,225,320
100,3200,2699,225,320
100,3200,2700,225,320
100,3200,2701,226,320
100,3200,2702,226,321
100,3200,2703,226,321
100,3200,2704,226,321
100,3200,2705,226,321
100,3200,2706,226,321
100,3200,2707,226,321
100,3200,2708,226,321
100,3200,2709,226,321
100,3200,2710,226,321
100,3200,2711,226,322
100,3200,2712,227,322
100,3200,2713,227,322
100,3200,2714,227,322
100,3200,2715,227,322
100,3200,2716,227,322
100,3200,2717,227,322
100,3200,2718,227,322
100,3200,2719,227,322
100,3200,2720,227,323
100,3200,2721,227,323
100,3200,2722,227,323
100,3200,2723,228,323
100,3200,2724,228,323
100,3200,2725,228,323
100,3200,2726,228,323
100,3200,2727,228,323
100,3200,2728,228,323
100,3200,2729,228,324
100,3200,2730,228,324
100,3200,2731,228,324
100,3200,2732,228,324
100,3200,2733,228,324
100,3200,2734,229,324
100,3200,2735,229,324
100,3200,2736,229,324
100,3200,2737,229,324
100,3200,2738,229,325
100,3200,2739,229,325
100,3200,2740,229,325
100,3200,2741,229,325
100,3200,2742,229,325
100,3200,2743,229,325
100,3200,2744,229,325
100,3200,2745,230,325
100,3200,2746,230,325
100,3200,2747,230,326
100,3200,2748,230,326
100,3200,2749,230,326
100,3200,2750,230,326
100,3200,2751,230,326
100,3200,2752,230,326
100,3200,2753,230,326
100,3200,2754,230,326
100,3200,2755,230,326
100,3200,2756,231,327
100,3200,2757,231,327
100,3200,2758,231,327
100,3200,2759,231,327
100,3200,2760,231,327
100,3200,2761,231,327
100,3200,2762,231,327
100,3200,2763,231,327
100,3200,2764,231,327
100,3200,2765,231,328
100,3200,2766,231,328
100,3200,2767,232,328
100,3200,2768,232,328
100,3200,2769,232,328
100,3200,2770,232,328
100,3200,2771,232,328
100,3200,2772,232,328
100,3200,2773,232,328
100,3200,2774,232,328
100,3200,2775,232,329
100,3200,2776,232,329
100,3200,2777,232,329
100,3200,2778,233,329
100,3200,2779,233,329
100,3200,2780,233,329
100,3200,2781,233,329
100,3200,2782,233,329
100,3200,2783,233,329
100,3200,2784,233,330
100,3200,2785,233,330
100,3200,2786,233,330
100,3200,2787,233,330
100,3200,2788,233,330
100,3200,2789,234,330
100,3200,2790,234,330
100,3200,2791,234,330
100,3200,2792,234,330
100,3200,2793,234,331
100,3200,2794,234,331
100,3200,2795,234,331
100,3200,2796,234,331
100,3200,2797,234,331
100,3200,2798,234,331
100,3200,2799,234,331
100,3200,2800,235,331
100,3200,2801,235,331
100,3200,2802,235,332
100,3200,2803,235,332
100,3200,2804,235,332
100,3200,2805,235,332
100,3200,2806,235,332
100,3200,2807,235,332
100,3200,2808,235,332
100,3200,2809,235,332
100,3200,2810,235,332
100,3200,2811,236,333
100,3200,2812,236,333
100,3200,2813,236,333
100,3200,2814,236,333
100,3200,2815,236,333
100,3200,2816,236,333
100,3200,2817,236,333
100,3200,2818,236,333
100,3200,2819,236,333
100,3200,2820,236,334
100,3200,2821,236,334
100,3200,2822,237,334
100,3200,2823,237,334
100,3200,2824,237,334
100,3200,2825,237,334
100,3200,2826,237,334
100,3200,2827,237,334
100,3200,2828,237,334
100,3200,2829,237,335
100,3200,2830,237,335
100,3200,2831,237,335
100,3200,2832,237,335
100,3200,2833,238,335
100,3200,2834,238,335
100,3200,2835,238,335
100,3200,2836,238,335
100,3200,2837,238,335
100,3200,2838,238,336
100,3200,2839,238,336
100,3200,2840,238,336
100,3200,2841,238,336
100,3200,2842,238,336
100,3200,2843,238,336
100,3200,2844,239,336
100,3200,2845,239,336
100,3200,2846,239,336
100,3200,2847,239,336
100,3200,2848,239,337
100,3200,2849,239,337
100,3200,2850,239,337
100,3200,2851,239,337
100,3200,2852,239,337
100,3200,2853,239,337
100,3200,2854,239,337
100,3200,2855,240,337
100,3200,2856,240,337
100,3200,2857,240,338
100,3200,2858,240,338
100,3200,2859,240,338
100,3200,2860,240,338
100,3200,2861,240,338
100,3200,2862,240,338
100,3200,2863,240,338
100,3200,2864,240,338
100,3200,2865,240,338
100,3200,2866,241,339
100,3200,2867,241,339
100,3200,2868,241,339
100,3200,2869,241,339
100,3200,2870,241,339
100,3200,2871,241,339
100,3200,2872,241,339
100,3200,2873,241,339
100,3200,2874,241,339
100,3200,2875,241,340
100,3200,2876,241,340
100,3200,2877,242,340
100,3200,2878,242,340
100,3200,2879,242,340
100,3200,2880,242,340
100,3200,2881,242,340
100,3200,2882,242,340
100,3200,2883,242,340
100,3200,2884,242,341
100,3200,2885,242,341
100,3200,2886,242,341
100,3200,2887,242,341
100,3200,2888,243,341
100,3200,2889,243,341
100,3200,2890,243,341
100,3200,2891,243,341
100,3200,2892,243,341
100,3200,2893,243,342
100,3200,2894,243,342
100,3200,2895,243,342
100,3200,2896,243,342
100,3200,2897,243,342
100,3200,2898,243,342
100,3200,2899,244,342
100,3200,2900,244,342
100,3200,2901,244,342
100,3200,2902,244,343
100,3200,2903,244,343
100,3200,2904,244,343
100,3200,2905,244,343
100,3200,2906,244,343
100,3200,2907,244,343
100,3200,2908,244,343
100,3200,2909,244,343
100,3200,2910,245,343
100,3200,2911,245,344
100,3200,2912,245,344
100,3200,2913,245,344
100,3200,2914,245,344
100,3200,2915,245,344
100,3200,2916,245,344
100,3200,2917,245,344
100,3200,2918,245,344
100,3200,2919,245,344
100,3200,2920,245,344
100,3200,2921,246,345
100,3200,2922,246,345
100,3200,2923,246,345
100,3200,2924,246,345
100,3200,2925,246,345
100,3200,2926,246,345
100,3200,2927,246,345
100,3200,2928,246,345
100,3200,2929,246,345
100,3200,2930,246,346
100,3200,2931,246,346
100,3200,2932,247,346
100,3200,2933,247,346
100,3200,2934,247,346
100,3200,2935,247,346
100,3200,2936,247,346
100,3200,2937,247,346
100,3200,2938,247,346
100,3200,2939,247,347
100,3200,2940,247,347
100,3200,2941,247,347
100,3200,2942,247,347
100,3200,2943,248,347
100,3200,2944,248,347
100,3200,2945,248,347
100,3200,2946,248,347
100,3200,2947,248,347
100,3200,2948,248,348
100,3200,2949,248,348
100,3200,2950,248,348
100,3200,2951,248,348
100,3200,2952,248,348
100,3200,2953,248,348
100,3200,2954,249,348
100,3200,2955,249,348
100,3200,2956,249,348
100,3200,2957,249,349
100,3200,2958,249,349
100,3200,2959,249,349
100,3200,2960,249,349
100,3200,2961,249,349
100,3200,2962,249,349
100,3200,2963,249,349
100,3200,2964,249,349
100,3200,2965,250,349
100,3200,2966,250,350
100,3200,2967,250,350
100,3200,2968,250,350
100,3200,2969,250,350
100,3200,2970,250,350
100,3200,2971,250,350
100,3200,2972,250,350
100,3200,2973,250,350
100,3200,2974,250,350
100,3200,2975,250,351
100,3200,2976,251,351
100,3200,2977,251,351
100,3200,2978,251,351
100,3200,2979,251,351
100,3200,2980,251,351
100,3200,2981,251,351
100,3200,2982,251,351
100,3200,2983,251,351
100,3200,2984,251,352
100,3200,2985,251,352
100,3200,2986,251,352
100,3200,2987,252,352
100,3200,2988,252,352
100,3200,2989,252,352
100,3200,2990,252,352
100,3200,2991,252,352
100,3200,2992,252,352
100,3200,2993,252,352
100,3200,2994,252,353
100,3200,2995,252,353
100,3200,2996,252,353
100,3200,2997,252,353
100,3200,2998,253,353
100,3200,2999,253,353
100,3200,3000,253,353
100,3200,3001,253,353
100,3200,3002,253,353
100,3200,3003,253,354
100,3200,3004,253,354
100,3200,3005,253,354
100,3200,3006,253,354
100,3200,3007,253,354
100,3200,3008,253,354
100,3200,3009,254,354
100,3200,3010,254,354
100,3200,3011,254,354
100,3200,3012,254,355
100,3200,3013,254,355
100,3200,3014,254,355
100,3200,3015,254,355
